"Order_ID;""Order_Date"";""Ship_Date"";""Ship_Mode"";""Customer_ID"";""Customer_Name"";""Segment"";""Country"";""City"";""State"";""Postal_Code"";""Region"";""Product_ID"";""Category"";""Sub_Category"";""Product_Name"";""Sales"";""Quantity"";""Discount"";""Profit""",,,,,
"CA-2012-110548;""2012-04-05"";""2012-08-05"";""Standard Class"";""AH-10690"";""Anna Häberlin"";""Corporate"";""United States"";""Houston"";""Texas"";""77095"";""Central"";""TEC-PH-10002922"";""Technology"";""Phones"";""ShoreTel ShorePhone IP 230 VoIP phone"";946.344;7;0.2;118.293",,,,,
"CA-2014-156139;""2014-01-01"";""2014-07-01"";""Standard Class"";""BP-11155"";""Becky Pak"";""Consumer"";""United States"";""San Francisco"";""California"";""94109"";""West"";""OFF-BI-10004233"";""Office Supplies"";""Binders"";""GBC Pre-Punched Binding Paper", Plastic, White," 8-1/2"""" x 11"""""""""""""";38.376;3;0.2;13.4316",,
"CA-2013-118514;""2013-03-02"";""2013-10-02"";""Standard Class"";""LC-17050"";""Liz Carlisle"";""Consumer"";""United States"";""Richmond"";""Kentucky"";""40475"";""South"";""FUR-CH-10000015"";""Furniture"";""Chairs"";""Hon Multipurpose Stacking Arm Chairs"";866.4;4;0.0;225.264",,,,,
"CA-2012-162047;""2012-03-11"";""2012-05-11"";""First Class"";""FH-14365"";""Fred Hopkins"";""Corporate"";""United States"";""Long Beach"";""New York"";""11561"";""East"";""FUR-CH-10004983"";""Furniture"";""Chairs"";""Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms"";1448.82;10;0.1;209.274",,,,,
"CA-2013-117408;""2013-01-09"";""2013-07-09"";""Standard Class"";""TP-21130"";""Theone Pippenger"";""Consumer"";""United States"";""Waco"";""Texas"";""76706"";""Central"";""OFF-ST-10001580"";""Office Supplies"";""Storage"";""Super Decoflex Portable Personal File"";23.968;2;0.2;2.3968",,,,,
"CA-2013-105277;""2013-05-12"";""2013-09-12"";""Standard Class"";""LM-17065"";""Liz MacKendrick"";""Consumer"";""United States"";""Auburn"";""New York"";""13021"";""East"";""OFF-BI-10000301"";""Office Supplies"";""Binders"";""GBC Instant Report Kit"";15.528;3;0.2;5.823",,,,,
"CA-2013-112060;""2013-05-12"";""2013-10-12"";""Standard Class"";""KT-16465"";""Kean Takahito"";""Consumer"";""United States"";""San Francisco"";""California"";""94109"";""West"";""OFF-PA-10000994"";""Office Supplies"";""Paper"";""Xerox 1915"";104.85;1;0.0;50.328",,,,,
"US-2012-159513;""2012-02-04"";""2012-09-04"";""Standard Class"";""JD-15790"";""John Dryer"";""Consumer"";""United States"";""Los Angeles"";""California"";""90049"";""West"";""TEC-MA-10003329"";""Technology"";""Machines"";""Vtech AT&T CL2940 Corded Speakerphone"," Black"";71.976;3;0.2;24.2919",,,,
"CA-2014-141117;""2014-03-10"";""2014-09-10"";""Standard Class"";""JK-16090"";""Juliana Krohn"";""Consumer"";""United States"";""Springfield"";""Oregon"";""97477"";""West"";""FUR-BO-10001972"";""Furniture"";""Bookcases"";""O'Sullivan 4-Shelf Bookcase in Odessa Pine"";217.764;6;0.7;-384.716",,,,,
"CA-2014-141117;""2014-03-10"";""2014-09-10"";""Standard Class"";""JK-16090"";""Juliana Krohn"";""Consumer"";""United States"";""Springfield"";""Oregon"";""97477"";""West"";""OFF-SU-10004664"";""Office Supplies"";""Supplies"";""Acme Softgrip Scissors"";39.072;6;0.2;4.3956",,,,,
"CA-2014-141117;""2014-03-10"";""2014-09-10"";""Standard Class"";""JK-16090"";""Juliana Krohn"";""Consumer"";""United States"";""Springfield"";""Oregon"";""97477"";""West"";""OFF-BI-10003676"";""Office Supplies"";""Binders"";""GBC Standard Recycled Report Covers"," Clear Plastic Sheets"";22.638;7;0.7;-16.6012",,,,
"CA-2014-141117;""2014-03-10"";""2014-09-10"";""Standard Class"";""JK-16090"";""Juliana Krohn"";""Consumer"";""United States"";""Springfield"";""Oregon"";""97477"";""West"";""OFF-AR-10003727"";""Office Supplies"";""Art"";""Berol Giant Pencil Sharpener"";95.144;7;0.2;10.7037",,,,,
"CA-2013-149783;""2013-05-09"";""2013-08-09"";""Second Class"";""DL-13315"";""Delfina Latchford"";""Consumer"";""United States"";""Knoxville"";""Tennessee"";""37918"";""South"";""OFF-AP-10001205"";""Office Supplies"";""Appliances"";""Belkin 5 Outlet SurgeMaster Power Centers"";87.168;2;0.2;8.7168",,,,,
"CA-2013-149783;""2013-05-09"";""2013-08-09"";""Second Class"";""DL-13315"";""Delfina Latchford"";""Consumer"";""United States"";""Knoxville"";""Tennessee"";""37918"";""South"";""OFF-AR-10002987"";""Office Supplies"";""Art"";""Prismacolor Color Pencil Set"";31.744;2;0.2;8.3328",,,,,
"CA-2013-125017;""2013-06-02"";""2013-11-02"";""Standard Class"";""KB-16240"";""Karen Bern"";""Corporate"";""United States"";""Chattanooga"";""Tennessee"";""37421"";""South"";""FUR-FU-10000723"";""Furniture"";""Furnishings"";""Deflect-o EconoMat Studded"," No Bevel Mat for Low Pile Carpeting"";132.224;4;0.2;-18.1808",,,,
"CA-2012-150196;""2012-02-07"";""2012-03-07"";""First Class"";""SR-20740"";""Steven Roelle"";""Home Office"";""United States"";""New York City"";""New York"";""10024"";""East"";""OFF-PA-10003797"";""Office Supplies"";""Paper"";""Xerox 209"";19.44;3;0.0;9.3312",,,,,
"CA-2011-115056;""2011-02-05"";""2011-02-05"";""Same Day"";""AR-10510"";""Andrew Roberts"";""Consumer"";""United States"";""Columbus"";""Ohio"";""43229"";""East"";""OFF-AP-10003971"";""Office Supplies"";""Appliances"";""Belkin 6 Outlet Metallic Surge Strip"";26.136;3;0.2;1.9602",,,,,
"CA-2014-161067;""2014-04-09"";""2014-07-09"";""Second Class"";""KB-16405"";""Katrina Bavinger"";""Home Office"";""United States"";""New York City"";""New York"";""10035"";""East"";""OFF-PA-10000418"";""Office Supplies"";""Paper"";""Xerox 189"";419.4;4;0.0;201.312",,,,,
"CA-2014-161067;""2014-04-09"";""2014-07-09"";""Second Class"";""KB-16405"";""Katrina Bavinger"";""Home Office"";""United States"";""New York City"";""New York"";""10035"";""East"";""FUR-CH-10004626"";""Furniture"";""Chairs"";""Office Star Flex Back Scooter Chair with Aluminum Finish Frame"";90.801;1;0.1;14.1246",,,,,
"CA-2014-161067;""2014-04-09"";""2014-07-09"";""Second Class"";""KB-16405"";""Katrina Bavinger"";""Home Office"";""United States"";""New York City"";""New York"";""10035"";""East"";""FUR-CH-10004860"";""Furniture"";""Chairs"";""Global Low Back Tilter Chair"";181.764;2;0.1;-8.0784",,,,,
"CA-2014-161067;""2014-04-09"";""2014-07-09"";""Second Class"";""KB-16405"";""Katrina Bavinger"";""Home Office"";""United States"";""New York City"";""New York"";""10035"";""East"";""OFF-AR-10003251"";""Office Supplies"";""Art"";""Prang Drawing Pencil Set"";5.56;2;0.0;2.224",,,,,
"CA-2013-122063;""2013-04-12"";""2013-08-12"";""Standard Class"";""MM-17920"";""Michael Moore"";""Consumer"";""United States"";""Richmond"";""Indiana"";""47374"";""Central"";""FUR-TA-10004575"";""Furniture"";""Tables"";""Hon 5100 Series Wood Tables"";581.96;2;0.0;104.753",,,,,
"CA-2013-122063;""2013-04-12"";""2013-08-12"";""Standard Class"";""MM-17920"";""Michael Moore"";""Consumer"";""United States"";""Richmond"";""Indiana"";""47374"";""Central"";""FUR-CH-10004754"";""Furniture"";""Chairs"";""Global Stack Chair with Arms"," Black"";29.98;1;0.0;8.0946",,,,
"CA-2012-112214;""2012-05-08"";""2012-11-08"";""Standard Class"";""AH-10690"";""Anna Häberlin"";""Corporate"";""United States"";""Dallas"";""Texas"";""75220"";""Central"";""OFF-ST-10001505"";""Office Supplies"";""Storage"";""Perma STOR-ALL Hanging File Box"," 13 1/8""""W x 12 1/4""""""""D x 10 1/2""""""""H"""""";33.488;7;0.2;-1.2558",,,,
"CA-2012-112214;""2012-05-08"";""2012-11-08"";""Standard Class"";""AH-10690"";""Anna Häberlin"";""Corporate"";""United States"";""Dallas"";""Texas"";""75220"";""Central"";""OFF-SU-10003567"";""Office Supplies"";""Supplies"";""Stiletto Hand Letter Openers"";23.04;3;0.2;-4.896",,,,,
"CA-2012-112214;""2012-05-08"";""2012-11-08"";""Standard Class"";""AH-10690"";""Anna Häberlin"";""Corporate"";""United States"";""Dallas"";""Texas"";""75220"";""Central"";""OFF-BI-10002982"";""Office Supplies"";""Binders"";""Avery Self-Adhesive Photo Pockets for Polaroid Photos"";1.362;1;0.8;-2.1792",,,,,
"CA-2012-112214;""2012-05-08"";""2012-11-08"";""Standard Class"";""AH-10690"";""Anna Häberlin"";""Corporate"";""United States"";""Dallas"";""Texas"";""75220"";""Central"";""FUR-FU-10002364"";""Furniture"";""Furnishings"";""Eldon Expressions Wood Desk Accessories"," Oak"";14.76;5;0.6;-11.439",,,,
"US-2014-153255;""2014-04-09"";""2014-08-09"";""Second Class"";""JK-15730"";""Joe Kamberova"";""Consumer"";""United States"";""Concord"";""California"";""94521"";""West"";""FUR-BO-10004218"";""Furniture"";""Bookcases"";""Bush Heritage Pine Collection 5-Shelf Bookcase", Albany Pine Finish," *Special Order"";239.666;2;0.15;14.098",,,
"CA-2012-108119;""2012-01-11"";""2012-08-11"";""Standard Class"";""MS-17530"";""MaryBeth Skach"";""Consumer"";""United States"";""Conway"";""Arkansas"";""72032"";""South"";""FUR-TA-10002530"";""Furniture"";""Tables"";""Iceberg OfficeWorks 42"""" Round Tables"""""";301.96;2;0.0;45.294",,,,,
"CA-2013-101525;""2013-02-05"";""2013-05-05"";""Second Class"";""CM-12235"";""Chris McAfee"";""Consumer"";""United States"";""Little Rock"";""Arkansas"";""72209"";""South"";""OFF-PA-10001497"";""Office Supplies"";""Paper"";""Xerox 1914"";109.92;2;0.0;53.8608",,,,,
"CA-2013-101525;""2013-02-05"";""2013-05-05"";""Second Class"";""CM-12235"";""Chris McAfee"";""Consumer"";""United States"";""Little Rock"";""Arkansas"";""72209"";""South"";""OFF-PA-10003936"";""Office Supplies"";""Paper"";""Xerox 1994"";19.44;3;0.0;9.3312",,,,,
"CA-2013-101525;""2013-02-05"";""2013-05-05"";""Second Class"";""CM-12235"";""Chris McAfee"";""Consumer"";""United States"";""Little Rock"";""Arkansas"";""72209"";""South"";""OFF-AR-10000716"";""Office Supplies"";""Art"";""DIXON Ticonderoga Erasable Checking Pencils"";11.16;2;0.0;4.3524",,,,,
"US-2011-117968;""2011-05-08"";""2011-07-08"";""Second Class"";""RS-19420"";""Ricardo Sperren"";""Corporate"";""United States"";""Meriden"";""Connecticut"";""6450"";""East"";""OFF-AP-10002765"";""Office Supplies"";""Appliances"";""Fellowes Advanced Computer Series Surge Protectors"";79.47;3;0.0;22.2516",,,,,
"US-2011-117968;""2011-05-08"";""2011-07-08"";""Second Class"";""RS-19420"";""Ricardo Sperren"";""Corporate"";""United States"";""Meriden"";""Connecticut"";""6450"";""East"";""OFF-AR-10004165"";""Office Supplies"";""Art"";""Binney & Smith inkTank Erasable Pocket Highlighter", Chisel Tip," Yellow"";4.56;2;0.0;2.0064",,,
"US-2011-117968;""2011-05-08"";""2011-07-08"";""Second Class"";""RS-19420"";""Ricardo Sperren"";""Corporate"";""United States"";""Meriden"";""Connecticut"";""6450"";""East"";""FUR-CH-10002335"";""Furniture"";""Chairs"";""Hon GuestStacker Chair"";1133.35;5;0.0;294.671",,,,,
"CA-2013-158211;""2013-04-01"";""2013-08-01"";""Standard Class"";""BP-11185"";""Ben Peterman"";""Corporate"";""United States"";""Philadelphia"";""Pennsylvania"";""19143"";""East"";""OFF-AR-10004078"";""Office Supplies"";""Art"";""Newell 312"";4.672;1;0.2;0.584",,,,,
"CA-2013-158211;""2013-04-01"";""2013-08-01"";""Standard Class"";""BP-11185"";""Ben Peterman"";""Corporate"";""United States"";""Philadelphia"";""Pennsylvania"";""19143"";""East"";""OFF-BI-10002026"";""Office Supplies"";""Binders"";""Avery Arch Ring Binders"";104.58;6;0.7;-80.178",,,,,
"CA-2014-133095;""2014-05-06"";""2014-05-06"";""Same Day"";""EH-14005"";""Erica Hernandez"";""Home Office"";""United States"";""Jonesboro"";""Arkansas"";""72401"";""South"";""OFF-BI-10002353"";""Office Supplies"";""Binders"";""GBC VeloBind Cover Sets"";108.08;7;0.0;54.04",,,,,
"CA-2014-133095;""2014-05-06"";""2014-05-06"";""Same Day"";""EH-14005"";""Erica Hernandez"";""Home Office"";""United States"";""Jonesboro"";""Arkansas"";""72401"";""South"";""OFF-BI-10004141"";""Office Supplies"";""Binders"";""Insertable Tab Indexes For Data Binders"";9.54;3;0.0;4.3884",,,,,
"CA-2012-130554;""2012-07-04"";""2012-09-04"";""First Class"";""FM-14290"";""Frank Merwin"";""Home Office"";""United States"";""Philadelphia"";""Pennsylvania"";""19140"";""East"";""OFF-AR-10001954"";""Office Supplies"";""Art"";""Newell 331"";11.736;3;0.2;1.0269",,,,,
"CA-2013-133319;""2013-06-09"";""2013-12-09"";""Standard Class"";""MV-17485"";""Mark Van Huff"";""Consumer"";""United States"";""New York City"";""New York"";""10011"";""East"";""OFF-PA-10001815"";""Office Supplies"";""Paper"";""Xerox 1885"";192.16;4;0.0;92.2368",,,,,
"CA-2014-151596;""2014-09-10"";""2014-12-10"";""First Class"";""BP-11050"";""Barry Pond"";""Corporate"";""United States"";""Cranston"";""Rhode Island"";""2920"";""East"";""OFF-ST-10001837"";""Office Supplies"";""Storage"";""SAFCO Mobile Desk Side File"," Wire Frame"";42.76;1;0.0;11.1176",,,,
"CA-2012-147879;""2012-07-05"";""2012-12-05"";""Standard Class"";""CC-12220"";""Chris Cortes"";""Consumer"";""United States"";""Owensboro"";""Kentucky"";""42301"";""South"";""OFF-PA-10001952"";""Office Supplies"";""Paper"";""Xerox 1902"";45.68;2;0.0;21.0128",,,,,
"CA-2011-168305;""2011-01-11"";""2011-08-11"";""Standard Class"";""PL-18925"";""Paul Lucas"";""Home Office"";""United States"";""Los Angeles"";""California"";""90049"";""West"";""OFF-LA-10003498"";""Office Supplies"";""Labels"";""Avery 475"";44.4;3;0.0;22.2",,,,,
"CA-2011-168305;""2011-01-11"";""2011-08-11"";""Standard Class"";""PL-18925"";""Paul Lucas"";""Home Office"";""United States"";""Los Angeles"";""California"";""90049"";""West"";""OFF-PA-10004947"";""Office Supplies"";""Paper"";""Staples"";21.4;5;0.0;9.63",,,,,
"CA-2013-167682;""2013-04-04"";""2013-10-04"";""Standard Class"";""ZD-21925"";""Zuschuss Donatelli"";""Consumer"";""United States"";""Richmond"";""Indiana"";""47374"";""Central"";""FUR-FU-10003799"";""Furniture"";""Furnishings"";""Seth Thomas 13 1/2"""" Wall Clock"""""";71.12;4;0.0;22.0472",,,,,
"CA-2013-167682;""2013-04-04"";""2013-10-04"";""Standard Class"";""ZD-21925"";""Zuschuss Donatelli"";""Consumer"";""United States"";""Richmond"";""Indiana"";""47374"";""Central"";""TEC-PH-10000673"";""Technology"";""Phones"";""Plantronics Voyager Pro HD - Bluetooth Headset"";259.96;4;0.0;124.781",,,,,
"US-2014-153948;""2014-07-11"";""2014-07-11"";""Same Day"";""FM-14290"";""Frank Merwin"";""Home Office"";""United States"";""San Francisco"";""California"";""94122"";""West"";""OFF-PA-10000157"";""Office Supplies"";""Paper"";""Xerox 191"";59.94;3;0.0;28.1718",,,,,
"US-2014-153948;""2014-07-11"";""2014-07-11"";""Same Day"";""FM-14290"";""Frank Merwin"";""Home Office"";""United States"";""San Francisco"";""California"";""94122"";""West"";""OFF-PA-10002764"";""Office Supplies"";""Paper"";""Staples"";45.36;4;0.0;22.2264",,,,,
"US-2014-153948;""2014-07-11"";""2014-07-11"";""Same Day"";""FM-14290"";""Frank Merwin"";""Home Office"";""United States"";""San Francisco"";""California"";""94122"";""West"";""OFF-PA-10000143"";""Office Supplies"";""Paper"";""Astroparche Fine Business Paper"";26.4;5;0.0;12.672",,,,,
"US-2014-153948;""2014-07-11"";""2014-07-11"";""Same Day"";""FM-14290"";""Frank Merwin"";""Home Office"";""United States"";""San Francisco"";""California"";""94122"";""West"";""OFF-LA-10000414"";""Office Supplies"";""Labels"";""Avery 503"";41.4;4;0.0;19.872",,,,,
"US-2014-153948;""2014-07-11"";""2014-07-11"";""Same Day"";""FM-14290"";""Frank Merwin"";""Home Office"";""United States"";""San Francisco"";""California"";""94122"";""West"";""TEC-AC-10003441"";""Technology"";""Accessories"";""Kingston Digital DataTraveler 32GB USB 2.0"";16.95;1;0.0;1.017",,,,,
"US-2013-113985;""2013-03-12"";""2013-08-12"";""Standard Class"";""KD-16495"";""Keith Dawkins"";""Corporate"";""United States"";""San Jose"";""California"";""95123"";""West"";""OFF-BI-10002353"";""Office Supplies"";""Binders"";""GBC VeloBind Cover Sets"";24.704;2;0.2;9.264",,,,,
"US-2013-113985;""2013-03-12"";""2013-08-12"";""Standard Class"";""KD-16495"";""Keith Dawkins"";""Corporate"";""United States"";""San Jose"";""California"";""95123"";""West"";""OFF-AP-10001303"";""Office Supplies"";""Appliances"";""Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day"," Extended Life Filter"";59.7;3;0.0;26.865",,,,
"US-2013-113985;""2013-03-12"";""2013-08-12"";""Standard Class"";""KD-16495"";""Keith Dawkins"";""Corporate"";""United States"";""San Jose"";""California"";""95123"";""West"";""FUR-FU-10003026"";""Furniture"";""Furnishings"";""Eldon Regeneration Recycled Desk Accessories"," Black"";14.52;3;0.0;5.6628",,,,
"US-2013-113985;""2013-03-12"";""2013-08-12"";""Standard Class"";""KD-16495"";""Keith Dawkins"";""Corporate"";""United States"";""San Jose"";""California"";""95123"";""West"";""OFF-BI-10000632"";""Office Supplies"";""Binders"";""Satellite Sectional Post Binders"";104.184;3;0.2;33.8598",,,,,
"CA-2014-150420;""2014-04-06"";""2014-09-06"";""Standard Class"";""GD-14590"";""Giulietta Dortch"";""Corporate"";""United States"";""Bellingham"";""Washington"";""98226"";""West"";""TEC-AC-10004975"";""Technology"";""Accessories"";""Plantronics Audio 995 Wireless Stereo Headset"";1099.5;10;0.0;362.835",,,,,
"US-2011-118997;""2011-08-04"";""2011-12-04"";""Standard Class"";""RA-19885"";""Ruben Ausman"";""Corporate"";""United States"";""Decatur"";""Alabama"";""35601"";""South"";""FUR-TA-10001086"";""Furniture"";""Tables"";""SAFCO PlanMaster Boards", 60w x 37-1/2d," White Melamine"";1215.92;8;0.0;316.139",,,
"US-2014-169551;""2014-08-07"";""2014-10-07"";""First Class"";""RL-19615"";""Rob Lucas"";""Consumer"";""United States"";""Philadelphia"";""Pennsylvania"";""19120"";""East"";""FUR-BO-10001519"";""Furniture"";""Bookcases"";""O'Sullivan 3-Shelf Heavy-Duty Bookcases"";87.21;3;0.5;-45.3492",,,,,
"US-2014-169551;""2014-08-07"";""2014-10-07"";""First Class"";""RL-19615"";""Rob Lucas"";""Consumer"";""United States"";""Philadelphia"";""Pennsylvania"";""19120"";""East"";""OFF-PA-10004100"";""Office Supplies"";""Paper"";""Xerox 216"";15.552;3;0.2;5.4432",,,,,
"US-2014-169551;""2014-08-07"";""2014-10-07"";""First Class"";""RL-19615"";""Rob Lucas"";""Consumer"";""United States"";""Philadelphia"";""Pennsylvania"";""19120"";""East"";""TEC-PH-10001363"";""Technology"";""Phones"";""Apple iPhone 5S"";683.988;2;0.4;-113.998",,,,,
"US-2014-169551;""2014-08-07"";""2014-10-07"";""First Class"";""RL-19615"";""Rob Lucas"";""Consumer"";""United States"";""Philadelphia"";""Pennsylvania"";""19120"";""East"";""OFF-ST-10004835"";""Office Supplies"";""Storage"";""Plastic Stacking Crates & Casters"";13.392;3;0.2;1.0044",,,,,
"US-2014-169551;""2014-08-07"";""2014-10-07"";""First Class"";""RL-19615"";""Rob Lucas"";""Consumer"";""United States"";""Philadelphia"";""Pennsylvania"";""19120"";""East"";""TEC-AC-10002018"";""Technology"";""Accessories"";""AmazonBasics 3-Button USB Wired Mouse"";16.776;3;0.2;4.8231",,,,,
"US-2014-169551;""2014-08-07"";""2014-10-07"";""First Class"";""RL-19615"";""Rob Lucas"";""Consumer"";""United States"";""Philadelphia"";""Pennsylvania"";""19120"";""East"";""TEC-AC-10003033"";""Technology"";""Accessories"";""Plantronics CS510 - Over-the-Head monaural Wireless Headset System"";527.92;2;0.2;85.787",,,,,
"CA-2013-103107;""2013-05-07"";""2013-05-07"";""Same Day"";""RB-19465"";""Rick Bensley"";""Home Office"";""United States"";""Seattle"";""Washington"";""98103"";""West"";""FUR-FU-10000221"";""Furniture"";""Furnishings"";""Master Caster Door Stop"," Brown"";25.4;5;0.0;8.636",,,,
"CA-2013-103107;""2013-05-07"";""2013-05-07"";""Same Day"";""RB-19465"";""Rick Bensley"";""Home Office"";""United States"";""Seattle"";""Washington"";""98103"";""West"";""TEC-PH-10001198"";""Technology"";""Phones"";""Avaya 4621SW VoIP phone"";177.48;3;0.2;19.9665",,,,,
"CA-2013-103107;""2013-05-07"";""2013-05-07"";""Same Day"";""RB-19465"";""Rick Bensley"";""Home Office"";""United States"";""Seattle"";""Washington"";""98103"";""West"";""TEC-PH-10002564"";""Technology"";""Phones"";""OtterBox Defender Series Case - Samsung Galaxy S4"";71.976;3;0.2;8.997",,,,,
"CA-2014-161046;""2014-06-03"";""2014-06-03"";""Same Day"";""CB-12535"";""Claudia Bergmann"";""Corporate"";""United States"";""Southaven"";""Mississippi"";""38671"";""South"";""OFF-EN-10003862"";""Office Supplies"";""Envelopes"";""Laser & Ink Jet Business Envelopes"";42.68;4;0.0;19.6328",,,,,
"CA-2014-161046;""2014-06-03"";""2014-06-03"";""Same Day"";""CB-12535"";""Claudia Bergmann"";""Corporate"";""United States"";""Southaven"";""Mississippi"";""38671"";""South"";""TEC-AC-10004571"";""Technology"";""Accessories"";""Logitech G700s Rechargeable Gaming Mouse"";299.97;3;0.0;125.987",,,,,
"CA-2014-161046;""2014-06-03"";""2014-06-03"";""Same Day"";""CB-12535"";""Claudia Bergmann"";""Corporate"";""United States"";""Southaven"";""Mississippi"";""38671"";""South"";""OFF-AP-10000891"";""Office Supplies"";""Appliances"";""Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center"";262.24;2;0.0;78.672",,,,,
"CA-2014-161046;""2014-06-03"";""2014-06-03"";""Same Day"";""CB-12535"";""Claudia Bergmann"";""Corporate"";""United States"";""Southaven"";""Mississippi"";""38671"";""South"";""OFF-BI-10002026"";""Office Supplies"";""Binders"";""Ibico Recycled Linen-Style Covers"";234.36;6;0.0;112.493",,,,,
"CA-2014-115105;""2014-07-02"";""2014-12-02"";""Standard Class"";""BD-11770"";""Bryan Davis"";""Consumer"";""United States"";""New York City"";""New York"";""10024"";""East"";""FUR-BO-10001811"";""Furniture"";""Bookcases"";""Atlantic Metals Mobile 5-Shelf Bookcases"," Custom Colors"";240.784;1;0.2;30.098",,,,
"CA-2013-162187;""2013-12-12"";""2013-12-12"";""Same Day"";""NS-18640"";""Noel Staavos"";""Corporate"";""United States"";""Columbus"";""Ohio"";""43229"";""East"";""OFF-ST-10001558"";""Office Supplies"";""Storage"";""Acco Perma 4000 Stacking Storage Drawers"";64.96;5;0.2;-4.06",,,,,
"CA-2013-162187;""2013-12-12"";""2013-12-12"";""Same Day"";""NS-18640"";""Noel Staavos"";""Corporate"";""United States"";""Columbus"";""Ohio"";""43229"";""East"";""OFF-SU-10004782"";""Office Supplies"";""Supplies"";""Elite 5"""" Scissors"""""";13.52;2;0.2;1.69",,,,,
"CA-2013-162187;""2013-12-12"";""2013-12-12"";""Same Day"";""NS-18640"";""Noel Staavos"";""Corporate"";""United States"";""Columbus"";""Ohio"";""43229"";""East"";""FUR-CH-10003298"";""Furniture"";""Chairs"";""Office Star - Contemporary Task Swivel chair with Loop Arms"," Charcoal"";458.43;5;0.3;-137.529",,,,
"CA-2013-162187;""2013-12-12"";""2013-12-12"";""Same Day"";""NS-18640"";""Noel Staavos"";""Corporate"";""United States"";""Columbus"";""Ohio"";""43229"";""East"";""OFF-AP-10000576"";""Office Supplies"";""Appliances"";""Belkin 325VA UPS Surge Protector"," 6'"";387.136;4;0.2;24.196",,,,
"CA-2013-162187;""2013-12-12"";""2013-12-12"";""Same Day"";""NS-18640"";""Noel Staavos"";""Corporate"";""United States"";""Columbus"";""Ohio"";""43229"";""East"";""FUR-TA-10003008"";""Furniture"";""Tables"";""Lesro Round Back Collection Coffee Table"," End Table"";328.59;3;0.4;-147.865",,,,
"CA-2014-107244;""2014-08-09"";""2014-12-09"";""Standard Class"";""AG-10390"";""Allen Goldenen"";""Consumer"";""United States"";""Los Angeles"";""California"";""90004"";""West"";""FUR-FU-10002597"";""Furniture"";""Furnishings"";""C-Line Magnetic Cubicle Keepers"," Clear Polypropylene"";19.76;4;0.0;8.2992",,,,
"CA-2012-100657;""2012-02-11"";""2012-07-11"";""Standard Class"";""SW-20245"";""Scot Wooten"";""Consumer"";""United States"";""Troy"";""New York"";""12180"";""East"";""FUR-CH-10003535"";""Furniture"";""Chairs"";""Global Armless Task Chair"," Royal Blue"";109.764;2;0.1;8.5372",,,,
"CA-2014-129028;""2014-02-04"";""2014-04-04"";""First Class"";""GB-14530"";""George Bell"";""Corporate"";""United States"";""Florence"";""South Carolina"";""29501"";""South"";""FUR-FU-10004006"";""Furniture"";""Furnishings"";""Deflect-o DuraMat Lighweight", Studded," Beveled Mat for Low Pile Carpeting"";127.95;3;0.0;21.7515",,,
"CA-2013-159016;""2013-11-03"";""2013-12-03"";""First Class"";""KF-16285"";""Karen Ferguson"";""Home Office"";""United States"";""Los Angeles"";""California"";""90008"";""West"";""OFF-PA-10004405"";""Office Supplies"";""Paper"";""Rediform Voice Mail Log Books"";14.9;5;0.0;7.152",,,,,
"CA-2013-159016;""2013-11-03"";""2013-12-03"";""First Class"";""KF-16285"";""Karen Ferguson"";""Home Office"";""United States"";""Los Angeles"";""California"";""90008"";""West"";""TEC-PH-10002885"";""Technology"";""Phones"";""Apple iPhone 5"";4158.91;8;0.2;363.905",,,,,
"CA-2011-102652;""2011-06-04"";""2011-12-04"";""Standard Class"";""AY-10555"";""Andy Yotov"";""Corporate"";""United States"";""Los Angeles"";""California"";""90049"";""West"";""FUR-FU-10000747"";""Furniture"";""Furnishings"";""Tenex B1-RE Series Chair Mats for Low Pile Carpets"";91.96;2;0.0;15.6332",,,,,
"CA-2011-102652;""2011-06-04"";""2011-12-04"";""Standard Class"";""AY-10555"";""Andy Yotov"";""Corporate"";""United States"";""Los Angeles"";""California"";""90049"";""West"";""FUR-FU-10001918"";""Furniture"";""Furnishings"";""C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings"";33.11;7;0.0;12.9129",,,,,
"CA-2011-102652;""2011-06-04"";""2011-12-04"";""Standard Class"";""AY-10555"";""Andy Yotov"";""Corporate"";""United States"";""Los Angeles"";""California"";""90049"";""West"";""OFF-PA-10003309"";""Office Supplies"";""Paper"";""Xerox 211"";19.44;3;0.0;9.3312",,,,,
"CA-2011-102652;""2011-06-04"";""2011-12-04"";""Standard Class"";""AY-10555"";""Andy Yotov"";""Corporate"";""United States"";""Los Angeles"";""California"";""90049"";""West"";""OFF-PA-10001977"";""Office Supplies"";""Paper"";""Xerox 194"";55.48;1;0.0;26.6304",,,,,
"CA-2011-152422;""2011-05-10"";""2011-10-10"";""Second Class"";""BD-11635"";""Brian Derr"";""Consumer"";""United States"";""Columbus"";""Ohio"";""43229"";""East"";""OFF-AP-10002892"";""Office Supplies"";""Appliances"";""Belkin F5C206VTEL 6 Outlet Surge"";91.92;5;0.2;11.49",,,,,
